 ,Label,lumMean,lumSD,area,vsMean,vsSD,swMean,swSD,mwMean,mwSD,lwMean,lwSD,dblMean,dblSD
564,120_Citrus_Pronotum,5669.961,798.837,29565,2979.613,416.708,2980.791,540.498,5015.079,837.52,8423.638,1027.884,5669.961,798.837
565,120_Citrus_Dot,1998.375,288.411,3279,2176.228,241.211,1675.453,212.535,2327.833,288.107,1805.765,426.361,1998.375,288.411
566,120_Citrus_Abdomen,8257.126,1176.365,62291,4033.729,665.621,4512.617,826.434,7225.116,1188.891,12203.278,1530.853,8257.126,1176.365
567,120_Citrus_AvLeaf,4272.163,1617.933,554858,2075.318,657.466,2574.313,1010.857,5210.557,1777.362,3421.364,1551.118,4272.163,1617.933
568,122_Citrus_Leaf,5075.999,1252.311,1153759,2150.357,485.801,2943.396,750.418,6095.209,1392.207,4245.665,1194.479,5075.999,1252.311
569,122_Citrus_Pronotum,4661.921,688.581,30787,2268.793,320.401,2136.839,397.281,4035.16,632.098,7305.488,1050.359,4661.921,688.581
570,122_Citrus_Dot,1776.085,260.101,2219,2026.181,270.13,1545.452,243.812,2128.464,273.996,1503.231,304.762,1776.085,260.101
571,122_Citrus_Abdomen,5972.206,909.075,73239,2979.12,458.843,3223.184,622.133,5472.291,942.063,8448.099,1231.165,5972.206,909.075
572,122_Citrus_AvLeaf,5191.66,1097.656,427271,2264.33,484.078,3068.535,676.364,6216.216,1218.965,4343.961,1050.706,5191.66,1097.656
573,124_Citrus_Leaf,3775.796,729.527,1053241,1701.437,246.398,2169.689,403.073,4685.101,835.438,2959.092,673.15,3775.796,729.527
574,124_Citrus_Pronotum,6136.749,575.93,33329,2526.297,452.133,3217.554,474.717,6406.078,588.585,7131.033,720.464,6136.749,575.93
575,124_Citrus_Dot,1537.886,224.8,2435,1761.591,184.265,1333.365,201.896,1939.646,252.89,1163.063,236.427,1537.886,224.8
576,124_Citrus_Abdomen,4979.812,448.197,74800,2362.325,278.885,2801.73,334.499,5074.626,483.624,6038.196,578.896,4979.812,448.197
577,124_Citrus_AvLeaf,3961.483,753.331,612642,1750.035,253.226,2268.546,415.596,4895.649,864.227,3129.281,692.16,3961.483,753.331
578,125_Citrus_Leaf,4549.699,1195.619,1051962,2073.998,448.623,2690.422,714.171,5502.218,1326.919,3742.435,1143.468,4549.699,1195.619
579,125_Citrus_Pronotum,3957.868,513.688,34798,2341.691,267.015,2225.804,343.777,3793.907,548.257,5342.14,703.974,3957.868,513.688
580,125_Citrus_Dot,1730.557,241.407,2385,1990.103,216.611,1524.128,205.403,2095.563,271.508,1426.588,251.319,1730.557,241.407
581,125_Citrus_Abdomen,7369.194,823.186,62972,3962.177,542.984,4792.558,688.878,7345.278,920.269,8807.132,1043.109,7369.194,823.186
582,125_Citrus_AvLeaf,4389.896,1085.606,501294,2023.267,488.581,2598.671,700.695,5331.225,1197.187,3578.783,1035.396,4389.896,1085.606
583,127_Citrus_Leaf,3910.959,875.066,1454360,1735.434,296.833,2240.439,498.019,4841.542,991.381,3076.423,814.597,3910.959,875.066
584,127_Citrus_Pronotum,7748.714,632.799,10993,3065.626,504.69,3663.153,555.898,7116.53,680.022,11027.63,823.39,7748.714,632.799
585,127_Citrus_Dot,2544.918,396.193,2781,2598.482,291.965,2188.653,327.172,2904.86,415.803,2296.02,447.412,2544.918,396.193
586,127_Citrus_Abdomen,5693.875,653.321,52953,2816.405,423.609,3259.845,479.74,5612.786,635.162,7201.431,952.811,5693.875,653.321
587,127_Citrus_AvLeaf,3999.536,768.332,619713,1762.017,258.303,2289.482,423.544,4940.617,874.793,3159.751,719.262,3999.536,768.332
588,132_Citrus_Leaf,9357.996,2066.153,4611334,2784.379,715.116,5029.629,1254.924,11032.361,2295.243,8085.266,1970.191,9357.996,2066.153
589,132_Citrus_Pronotum,11290.092,1837.569,6200,4336.789,892.302,6788.594,1222.601,12580.935,1924.918,10830.662,1987.513,11290.092,1837.569
590,132_Citrus_Dot,8861.466,534.839,471,3211.333,288.165,4931.333,341.991,9795.195,677.883,8916.585,478.985,8861.466,534.839
591,132_Citrus_Abdomen,8619.906,1295.055,49276,3503.221,702.928,5282.602,930.394,9840.788,1404.496,7849.046,1313.857,8619.906,1295.055
592,132_Citrus_AvLeaf,11051.723,1802.716,744061,3286.812,653.092,6033.201,1136.813,12890.061,2019.952,9715.062,1682.385,11051.723,1802.716
593,133_Citrus_Leaf,3254.261,733.974,2152821,1566.449,290.364,1856.659,436.68,4099.238,848.319,2479.106,695.43,3254.261,733.974
594,133_Citrus_Pronotum,4430.257,526.87,38272,1857.021,259.366,2010.751,284.68,4300.086,586.446,6041.043,701.306,4430.257,526.87
595,133_Citrus_Dot,1318.873,292.605,9522,1728.448,224.804,1232.955,214.875,1692.311,325.706,951.951,397.615,1318.873,292.605
596,133_Citrus_Abdomen,5667.633,1055.062,126234,2735.557,506.446,3080.895,727.409,5434.928,1139.633,7535.384,1256.832,5667.633,1055.062
597,133_Citrus_AvLeaf,3279.486,592.591,908680,1573.173,256.461,1880.681,350.931,4132.758,703.489,2489.875,549.412,3279.486,592.591
598,134_Citrus_Leaf,3793.728,828.038,1909822,1603.211,232.354,2099.889,440.184,4688.78,942.27,3045.42,786.907,3793.728,828.038
599,134_Citrus_Pronotum,4041.672,440.371,72087,1965.433,227.194,2012.444,274.086,3941.974,421.287,5429.968,672.285,4041.672,440.371
600,134_Citrus_Dot,1366.885,156.499,4842,1933.295,161.586,1269.548,142.872,1719.724,184.161,1016,172.173,1366.885,156.499
601,134_Citrus_Abdomen,4274.135,519.031,132724,2253.763,282.203,2311.141,352.364,4090.226,517.215,5801.384,784.599,4274.135,519.031
602,134_Citrus_AvLeaf,3867.438,797.423,807567,1587.716,203.308,2130.05,411.027,4782.854,906.078,3099.766,765.741,3867.438,797.423
603,139_Citrus_Leaf,4423.215,1040.425,1513091,1820.747,311.756,2457.638,574.867,5384.965,1184.332,3641.575,974.163,4423.215,1040.425
604,139_Citrus_Pronotum,4808.885,393.906,54438,2121.811,237.108,1958.852,241.675,4129.586,397.929,7680.267,693.457,4808.885,393.906
605,139_Citrus_Dot,1501.31,166.108,6393,1927.922,172.47,1174.754,141.385,1821.078,195.412,1301.903,210.621,1501.31,166.108
606,139_Citrus_Abdomen,5764.55,710.572,157792,2496.755,370.81,2922.197,478.528,5452.822,718.578,7914.805,938.749,5764.55,710.572
607,139_Citrus_AvLeaf,4475.11,1068.65,639124,1782.2,272.124,2478.525,568.84,5457.169,1213.49,3673.103,1015.552,4475.11,1068.65
608,140_Citrus_Leaf,3378.369,900.72,2006825,1567.548,227.366,1874.841,465.439,4239.445,1034.446,2608.786,836.059,3378.369,900.72
609,140_Citrus_Pronotum,3109.186,394.12,39042,1746.138,194.147,1775.419,229.286,3528.513,389.346,3163.531,564.655,3109.186,394.12
610,140_Citrus_Dot,1085.137,156.575,6509,1445.645,135.957,917.344,122.864,1506.221,179.946,656.359,180.641,1085.137,156.575
611,140_Citrus_Abdomen,4684.854,534.709,129032,2656.783,307.143,2631.81,372.673,4525.702,531.571,6163.188,713.275,4684.854,534.709
612,140_Citrus_AvLeaf,3388.191,923.391,901731,1578.792,201.137,1884.576,467.322,4250.987,1064.521,2613.716,849.415,3388.191,923.391
613,141_Citrus_Leaf,3584.692,730.165,1567365,1754.002,358.681,2103.102,467.027,4436.301,866.013,2825.359,677.535,3584.692,730.165
614,141_Citrus_Pronotum,4389.558,616.261,78224,2424.406,355.85,2436.129,387.84,4268.891,690.335,5779.016,801.4,4389.558,616.261
615,141_Citrus_Dot,1457.509,312.78,7294,2018.557,275.668,1225.581,245.069,1811.618,388.574,1142.815,353.581,1457.509,312.78
616,141_Citrus_Abdomen,4857.388,827.91,133512,2848.276,452.361,2994.699,537.491,4637.07,847.364,6416.13,1161.216,4857.388,827.91
617,141_Citrus_AvLeaf,3738.691,743.749,765357,1750.468,333.331,2175.344,458.845,4621.077,887.153,2955.148,686.595,3738.691,743.749
618,142_Citrus_Leaf,4574.014,661.519,1722532,2148.368,371.89,2767.163,478.801,5518.79,736.164,3759.774,630.734,4574.014,661.519
619,142_Citrus_Pronotum,5886.864,625.645,48979,2435.232,278.483,2695.002,304.213,5338.248,578.975,8649.09,1017.735,5886.864,625.645
620,142_Citrus_Dot,1573.617,316.749,8041,2005.674,229.382,1281.209,227.4,1894.346,308.972,1364.163,450.953,1573.617,316.749
621,142_Citrus_Abdomen,6431.504,1007.353,105395,3077.655,488.444,3603.312,665.266,6159.711,977.255,8484.101,1354.318,6431.504,1007.353
622,142_Citrus_AvLeaf,4702.027,561.316,710723,2175.114,333.375,2866.215,415.975,5675.266,618.096,3848.009,555.719,4702.027,561.316
623,143_Citrus_Leaf,3735.901,946.378,1517412,1777.965,266.081,2111.972,523.231,4613.061,1071.186,2969.415,906.002,3735.901,946.378
624,143_Citrus_Pronotum,4756.073,486.622,81944,2271.307,292.998,2250.532,314.614,4505.472,489.787,6614.045,725.364,4756.073,486.622
625,143_Citrus_Dot,1490.259,205.144,3731,1959.447,218.444,1160.772,190.359,1824.728,225.785,1256.169,247.557,1490.259,205.144
626,143_Citrus_Abdomen,5039.759,1085.847,141179,2787.126,580.648,2990.333,807.584,4929.107,1107.128,6446.048,1414.298,5039.759,1085.847
627,143_Citrus_AvLeaf,3840.876,1005.615,580031,1766.72,228.958,2157.64,521.529,4736.161,1146.96,3067.549,961.791,3840.876,1005.615
628,144_Citrus_Leaf,4128.175,1059.681,1726770,1832.188,321.926,2355.817,584.645,5060.964,1201.082,3325.468,1002.237,4128.175,1059.681
629,144_Citrus_Pronotum,5354.134,564.743,73736,2439.734,288.162,2463.584,349.305,4983.87,541.827,7597.666,825.158,5354.134,564.743
630,144_Citrus_Dot,1621.093,371.308,6263,1929.381,226.012,1292.891,228.16,1949.297,341.891,1421.12,570.01,1621.093,371.308
631,144_Citrus_Abdomen,6025.486,729.595,135375,2917.208,333.133,3354.457,424.459,5697.525,714.568,8137.751,1018.347,6025.486,729.595
632,144_Citrus_AvLeaf,4527.101,1294.971,399622,1853.781,302.644,2546.969,687.183,5514.959,1457.936,3705.059,1247.233,4527.101,1294.971
633,145_Citrus_Leaf,4055.971,653.305,2074789,1944.73,341.416,2415.634,464.884,4955.74,735.287,3263.657,608.697,4055.971,653.305
634,145_Citrus_Pronotum,6158.306,676.874,59620,2407.816,404.482,2838.167,450.962,5778.138,647.039,8636.331,1038.853,6158.306,676.874
635,145_Citrus_Dot,1654.531,278.59,6046,2107.558,211.906,1458.401,202.865,1985.954,290.514,1386.132,358.012,1654.531,278.59
636,145_Citrus_Abdomen,6046.245,777.247,103297,2934.437,388.039,3423.53,527.526,5952.363,782.683,7650.801,1033.174,6046.245,777.247
637,145_Citrus_AvLeaf,4306.758,532.251,713660,2051.034,285.49,2604.5,366.742,5244.758,606.511,3464.387,506.45,4306.758,532.251
638,146_Citrus_Leaf,3984.748,830.014,2483674,1599.292,265.979,2155.91,460.982,4922.931,935.421,3204.079,798.331,3984.748,830.014
639,146_Citrus_Pronotum,4003.478,362.202,50183,1794.773,163.488,2071.24,188.448,4330.449,367.138,4495.574,495.827,4003.478,362.202
640,146_Citrus_Dot,1241.826,110.548,4074,1515.261,125.871,1025.141,97.9,1674.204,143.071,810.733,114.067,1241.826,110.548
641,146_Citrus_Abdomen,5970.074,813.674,143009,2612.043,305.712,3223.999,480.756,6238.672,874.886,6876.957,943.881,5970.074,813.674
642,146_Citrus_AvLeaf,4019.255,827.227,659447,1581.523,218.382,2176.631,425.476,4970.881,934.663,3222.238,801.322,4019.255,827.227
643,147_Citrus_Leaf,3249.953,848.274,2748136,1658.44,312.791,1887.999,509.611,4073.975,971.339,2493.089,803.343,3249.953,848.274
644,147_Citrus_Pronotum,6580.895,726.267,72496,2518.979,450.454,3165.805,521.129,6357.626,777.512,8779.205,956.026,6580.895,726.267
645,147_Citrus_Dot,1557.001,322.344,5669,2049.384,267.888,1439.011,278.856,1900.592,383.166,1237.209,343.862,1557.001,322.344
646,147_Citrus_Abdomen,7373.528,1175.721,125870,2966.159,653.576,3894.784,839.12,7310.247,1230.031,9271.583,1413.594,7373.528,1175.721
647,147_Citrus_AvLeaf,3186.052,584.61,804084,1600.039,248.353,1839.948,346.328,4014.032,695.452,2419.638,544.838,3186.052,584.61
648,149_Citrus_Leaf,3452.839,828.6,2188408,1719.473,343.116,1998.739,484.458,4294.301,981.985,2696.923,760.359,3452.839,828.6
649,149_Citrus_Pronotum,5560.72,665.849,40219,2105.541,380.453,2435.99,424.218,5273.85,778.836,7766.702,858.07,5560.72,665.849
650,149_Citrus_Dot,1467.108,306.34,6829,1943.114,292.735,1303.465,267.431,1823.715,392.94,1140.169,326.229,1467.108,306.34
651,149_Citrus_Abdomen,6063.876,857.116,155065,2744.132,486.911,3205.867,551.213,5952.51,913.481,7785.676,1167.461,6063.876,857.116
652,149_Citrus_AvLeaf,3342.748,638.822,696912,1705.164,306.718,1961.542,383.919,4172.987,775.542,2581.539,589,3342.748,638.822
653,150_Citrus_Leaf,3817.281,877.315,2636958,1703.122,314.857,2163.266,539.981,4719.671,991.71,3032.584,826.043,3817.281,877.315
654,150_Citrus_Pronotum,6390.378,659.149,33723,2204.582,276.514,2856.989,341.857,6246.793,652.33,8484.486,952.373,6390.378,659.149
655,150_Citrus_Dot,1733.035,319.706,6395,2119.502,238.304,1443.151,232.016,2067.598,322.465,1494.129,424.304,1733.035,319.706
656,150_Citrus_Abdomen,7214.979,877.675,134750,3354.885,473.358,4020.552,615.859,6907.154,889.142,9483.085,1152.215,7214.979,877.675
657,150_Citrus_AvLeaf,4092.704,754.326,691784,1695.203,285.503,2291.619,444.794,5049.058,847.941,3265.48,736.901,4092.704,754.326
658,151_Citrus_Leaf,3993.316,838.797,2376371,1699.783,293.9,2235.971,499.168,4927.655,956.326,3184.9,781.061,3993.316,838.797
659,151_Citrus_Pronotum,5752.33,503.179,35056,2491.968,288.992,2710.088,343.23,5620.637,508.667,7561.679,724.561,5752.33,503.179
660,151_Citrus_Dot,1471.533,180.588,7228,1862.822,183.702,1210.291,158.406,1836.469,210.03,1167.304,218.375,1471.533,180.588
661,151_Citrus_Abdomen,5975.406,774.949,125356,2629.112,366.503,3283.235,494.296,5935.495,769.522,7520.825,1014.026,5975.406,774.949
662,151_Citrus_AvLeaf,3920.315,536.945,451455,1684.387,225.168,2226.439,327.789,4853.941,621.859,3093.421,501.959,3920.315,536.945
663,159_Citrus_Leaf,2985.36,681.927,2749232,1528.464,300.744,1733.629,420.068,3787.551,795.705,2237.253,654.532,2985.36,681.927
664,159_Citrus_Pronotum,4173.78,578.481,34081,1983.94,296.168,2179.763,306.574,4280.912,629.192,5135.468,835.822,4173.78,578.481
665,159_Citrus_Dot,1407.868,285.286,3982,1780.943,233.013,1323.04,240.646,1805.866,365.575,994.266,291.594,1407.868,285.286
666,159_Citrus_Abdomen,5853.206,968.086,126204,2705.618,389.581,3151.214,517.545,5843.552,972.49,7310.411,1449.544,5853.206,968.086
667,159_Citrus_AvLeaf,3012.978,524.056,664609,1507.295,263.036,1727.777,322.05,3825.093,634.913,2259.15,501.126,3012.978,524.056
668,160_Citrus_Leaf,3452.188,805.14,3044295,1534.031,274.729,1865.55,454.68,4326.457,904.796,2688.345,777.207,3452.188,805.14
669,160_Citrus_Pronotum,4736.736,659.636,27525,1769.672,255.37,2270.732,319.413,5182.368,668.831,5201.762,850.642,4736.736,659.636
670,160_Citrus_Dot,1584.813,306.844,439,1717.986,139.092,1271.508,151.704,1983.399,317.028,1252.566,400.825,1584.813,306.844
671,160_Citrus_Abdomen,5206.713,694.837,71046,2413.388,344.702,2813.243,445.414,5676.414,725.061,5546.764,820.892,5206.713,694.837
672,160_Citrus_AvLeaf,3480.658,845.177,858393,1555.843,260.409,1900.045,462.967,4358.481,947.452,2708.396,817.88,3480.658,845.177
673,163_Citrus_Leaf,3146.971,814.086,2626743,1620.799,329.404,1834.948,476.177,3961.454,950.129,2391.874,768.469,3146.971,814.086
674,163_Citrus_Pronotum,5721.526,751.754,46661,2527.383,422.399,2822.206,515.849,5276.659,830.706,8158.347,1042.483,5721.526,751.754
675,163_Citrus_Dot,1530.956,296.813,6076,2072.805,279.551,1339.6,268.742,1859.908,382.992,1259.723,304.523,1530.956,296.813
676,163_Citrus_Abdomen,6000.784,1196.589,114704,2767.191,562.872,3262.992,778.019,5808.933,1242.06,7859.933,1551.404,6000.784,1196.589
677,163_Citrus_AvLeaf,3034.464,587.657,838825,1603.602,302.27,1798.095,372.244,3832.55,697.906,2284.343,568.094,3034.464,587.657
678,167_Citrus_Leaf,3029.197,799.502,4468528,1266.269,362.661,1511.459,473.086,3863.957,909.688,2312.573,747.345,3029.197,799.502
679,167_Citrus_Pronotum,4413.686,736.928,12513,2027.757,259.56,2373.734,323.759,5206.768,808.432,3937.686,805.976,4413.686,736.928
680,167_Citrus_Dot,4389.422,304.854,653,2507.296,211.387,2403.069,169.648,5107.482,380.291,3959.517,322.453,4389.422,304.854
681,167_Citrus_Abdomen,3399.649,480.759,21518,1891.179,282.612,1951.722,310.134,4115.679,550.893,2848.912,485.859,3399.649,480.759
682,167_Citrus_AvLeaf,2909.438,738.171,952390,1197.996,243.997,1506.378,387.352,3735.105,866.297,2183.339,672.412,2909.438,738.171
683,168_Citrus_Leaf,4046.445,1007.477,2165541,1764.842,292.837,2254.879,547.787,4982.88,1142.303,3240.908,964.457,4046.445,1007.477
684,168_Citrus_Pronotum,5467.662,565.654,28741,2333.62,276.111,2663.648,342.297,5325.467,586.927,7250.618,804.046,5467.662,565.654
685,168_Citrus_Dot,1461.64,226.681,4913,2124.703,229.789,1273.687,207.574,1805.504,258.385,1142.499,259.449,1461.64,226.681
686,168_Citrus_Abdomen,5272.934,675.764,99388,2708.762,342.114,3131.092,469.886,5379.364,755.444,6287.773,779.698,5272.934,675.764
687,168_Citrus_AvLeaf,4279.86,1028.854,736974,1763.547,285.19,2353.071,567.543,5252.677,1161.844,3461.329,992.93,4279.86,1028.854
688,169_Citrus_Leaf,3956.388,781.611,2494878,1705.079,287.207,2184.412,452,4877.694,882.732,3175.63,751.617,3956.388,781.611
689,169_Citrus_Pronotum,5782.46,611.931,33822,2083.93,333.771,2402.074,398.719,5322.594,620.082,8447.713,864.67,5782.46,611.931
690,169_Citrus_Dot,1424.238,206.909,7125,1811.907,199.402,1284.034,188.169,1784.908,226.944,1101.323,252.163,1424.238,206.909
691,169_Citrus_Abdomen,5625.812,807.772,131299,2789.563,461.045,2995.117,597.066,5438.705,838.596,7398.853,1034.452,5625.812,807.772
692,169_Citrus_AvLeaf,4104.241,706.541,914794,1726.699,263.985,2269.764,402.408,5048.423,792.584,3306.246,697.7,4104.241,706.541
693,170_Citrus_Leaf,6385.341,1959.442,2436302,2610.906,720.539,3673.694,1187.934,7550.689,2188.481,5467.801,1836.15,6385.341,1959.442
694,170_Citrus_Pronotum,9985.009,777.936,74114,4200.901,668.887,5117.068,672.619,9407.058,827.449,13417.623,921.046,9985.009,777.936
695,170_Citrus_Dot,2421.972,329.012,2854,2886.681,316.748,2186.68,303.065,2746.402,369.288,2167.135,339.291,2421.972,329.012
696,170_Citrus_Abdomen,7338.935,899.194,99496,3566.359,455.752,4020.549,507.361,7010.772,838.083,9655.202,1367.651,7338.935,899.194
697,170_Citrus_AvLeaf,6644.844,2275.622,845874,2795.214,779.123,3872.928,1352.632,7819.263,2535.908,5720.494,2147.033,6644.844,2275.622
698,171_Citrus_Leaf,3921.394,1156.884,1526622,1785.728,398.193,2251.989,641.101,4825.626,1346.471,3132.14,1072.364,3921.394,1156.884
699,171_Citrus_Pronotum,4432.188,586.379,69087,2239.472,320.951,2362.875,338.428,4462.445,672.673,5564.548,768.849,4432.188,586.379
700,171_Citrus_Dot,1452.43,302.477,7074,2046.288,269.084,1210.069,246.119,1815.296,379.389,1115.4,333.322,1452.43,302.477
701,171_Citrus_Abdomen,4962.804,1042.593,132094,2827.555,549.936,3083.707,684.226,5040.051,1061.518,5923.213,1330.019,4962.804,1042.593
702,171_Citrus_AvLeaf,4239.972,1013.745,579569,1846.625,397.47,2446.61,537.178,5188.771,1192.047,3418.805,954.684,4239.972,1013.745
703,173_Citrus_Leaf,3738.031,913.957,2401077,1696.753,263.231,2114.444,490.316,4639.905,1040.086,2937.057,862.612,3738.031,913.957
704,173_Citrus_Pronotum,4125.65,401.97,51453,2145.422,202.223,2456.474,231.36,4571.297,439.054,4266.395,477.404,4125.65,401.97
705,173_Citrus_Dot,1289.461,195.132,5228,1628.743,156.326,1120.164,147.576,1719.779,220.229,840.812,221.668,1289.461,195.132
706,173_Citrus_Abdomen,4667.316,915.43,101000,2866.788,418.784,3114.624,569.23,5007.011,874.727,4947.68,1223.723,4667.316,915.43
707,173_Citrus_AvLeaf,3730.627,1007.495,784309,1698.549,265.228,2119.613,535.593,4631.879,1142.013,2926.963,953.577,3730.627,1007.495
708,174_Citrus_Leaf,6115.043,1684.242,2726361,2388.89,590.653,3447.278,1023.478,7273.118,1885.479,5215.333,1583.381,6115.043,1684.242
709,174_Citrus_Pronotum,9853.436,849.763,74615,3464.892,555.754,4665.978,683.214,9696.29,912.722,12597.677,976.056,9853.436,849.763
710,174_Citrus_Dot,2620.751,306.792,5362,3212.208,296.702,2440.213,302.169,2930.974,351.915,2360.791,327.21,2620.751,306.792
711,174_Citrus_Abdomen,7357.507,581.392,142228,3547.98,433.052,4020.906,427.766,6900.647,635.919,9964.637,807.388,7357.507,581.392
712,174_Citrus_AvLeaf,5976.933,1402.616,1029245,2369.909,447.541,3390.123,810.265,7128.755,1582.408,5057.062,1318.709,5976.933,1402.616
713,175_Citrus_Leaf,4796.173,803.968,3625761,2229.909,422.06,2835.803,563.11,5764.008,894.369,3970.325,757.817,4796.173,803.968
714,175_Citrus_Pronotum,11714.23,1249.381,8807,4635.874,926.291,7018.438,1061.845,12731.445,1304.311,11852.687,1295.398,11714.23,1249.381
715,175_Citrus_Dot,7785.096,417.761,1066,2963.987,312.084,4330.636,341.084,8621.758,503.273,7832.203,438.772,7785.096,417.761
716,175_Citrus_Abdomen,7290.16,716.496,17969,3755.885,375.865,5028.051,497.912,8207.594,794.861,6687.794,724.197,7290.16,716.496
717,175_Citrus_AvLeaf,4852.686,1066.966,438701,2371.025,529.026,2946.464,757.081,5797.555,1169.274,4044.044,1013.091,4852.686,1066.966
718,176_Citrus_Leaf,6203.719,1305.747,1227049,2478.003,515.094,3485.953,793.352,7329.684,1457.274,5351.674,1220.673,6203.719,1305.747
